ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
70726,Brent James Livermore,M,24.0,177.0,74.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Hockey,Hockey Men's Hockey,Bronze
80485,Stefan Mitrovi,M,28.0,195.0,91.0,Serbia,SRB,2016 Summer,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Men's Water Polo,Gold
49520,Knut Anders Holmqvist,M,33.0,,,Sweden,SWE,1952 Summer,1952,Summer,Helsinki,Shooting,Shooting Men's Trap,Silver
73726,Maureen Jelagat Maiyo,F,27.0,167.0,58.0,Kenya,KEN,2012 Summer,2012,Summer,London,Athletics,Athletics Women's 400 metres Hurdles,
46983,Amber Liarnie Rose Hearn,F,31.0,173.0,63.0,New Zealand,NZL,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Women's Football,
63391,Ivn Kovcs,M,26.0,184.0,85.0,Hungary,HUN,1996 Summer,1996,Summer,Atlanta,Fencing,"Fencing Men's epee, Team",
25914,Marcantonio De Beaumont-Bonelli,M,37.0,,,Bamba,ITA,1928 Summer,1928,Summer,Amsterdam,Sailing,Sailing Mixed 8 metres,
72181,Konstantin Leonidovich Lukashik,M,36.0,176.0,73.0,Belarus,BLR,2012 Summer,2012,Summer,London,Shooting,"Shooting Men's Free Pistol, 50 metres",
105729,"Aikaterini ""Katia"" Sarakatsani",F,23.0,173.0,63.0,Greece,GRE,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 200 metres Individual Medley,
9231,Stephanie Beckert,F,21.0,172.0,73.0,Germany,GER,2010 Winter,2010,Winter,Vancouver,Speed Skating,"Speed Skating Women's 3,000 metres",Silver
119067,Robel Zemichael Teklemariam,M,35.0,177.0,65.0,Ethiopia,ETH,2010 Winter,2010,Winter,Vancouver,Cross Country Skiing,Cross Country Skiing Men's 15 kilometres,
112570,"Christopher ""Chris"" Snode",M,21.0,173.0,72.0,Great Britain,GBR,1980 Summer,1980,Summer,Moskva,Diving,Diving Men's Springboard,
105698,Iason Sappas,M,,,,Greece,GRE,1920 Summer,1920,Summer,Antwerpen,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres, Team",
55287,Kenji Johjima,M,28.0,182.0,86.0,Japan,JPN,2004 Summer,2004,Summer,Athina,Baseball,Baseball Men's Baseball,Bronze
13710,Renato Bosatta,M,22.0,180.0,79.0,Italy,ITA,1960 Summer,1960,Summer,Roma,Rowing,Rowing Men's Coxless Fours,Silver
56009,Adrienne Jouclard,F,49.0,,,France,FRA,1932 Summer,1932,Summer,Los Angeles,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",
113090,Son Young-Hee,F,23.0,173.0,112.0,South Korea,KOR,2016 Summer,2016,Summer,Rio de Janeiro,Weightlifting,Weightlifting Women's Super-Heavyweight,
57979,Akiko Kato (-Sekiwa),F,23.0,160.0,49.0,Japan,JPN,2002 Winter,2002,Winter,Salt Lake City,Curling,Curling Women's Curling,
99602,"Gerardus ""G"" Regter",M,20.0,,,Netherlands,NED,1936 Summer,1936,Summer,Berlin,Water Polo,Water Polo Men's Water Polo,
2818,Adamou Allassane,M,23.0,180.0,65.0,Niger,NIG,1984 Summer,1984,Summer,Los Angeles,Athletics,"Athletics Men's 1,500 metres",
40512,Girolamo Giovinazzo,M,27.0,170.0,63.0,Italy,ITA,1996 Summer,1996,Summer,Atlanta,Judo,Judo Men's Extra-Lightweight,Silver
599,Bektas Abubakirov,M,23.0,165.0,54.0,Kazakhstan,KAZ,1996 Summer,1996,Summer,Atlanta,Boxing,Boxing Men's Bantamweight,
106709,Tobias Schellenberg,M,25.0,176.0,72.0,Germany,GER,2004 Summer,2004,Summer,Athina,Diving,Diving Men's Synchronized Springboard,Silver
26415,Luigi De Manincor,M,38.0,,,Ausonia,ITA,1948 Summer,1948,Summer,London,Sailing,Sailing Mixed Three Person Keelboat,
2476,Ilian Vasiliev Aleksandrov,M,20.0,172.0,66.0,Bulgaria,BUL,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Men's Rings,
12442,Lillian Barbara Board,F,19.0,168.0,60.0,Great Britain,GBR,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Women's 200 metres,
33549,"Hulda Gunhild Axelina ""Gulli"" Ewerlund (-Andersson)",F,21.0,,,Sweden,SWE,1924 Summer,1924,Summer,Paris,Swimming,Swimming Women's 400 metres Freestyle,
95270,Michele Piva,M,18.0,183.0,75.0,San Marino,SMR,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 100 metres Freestyle,
89979,Mihoko Otsue,F,21.0,155.0,52.0,Japan,JPN,1968 Winter,1968,Winter,Grenoble,Alpine Skiing,Alpine Skiing Women's Giant Slalom,
33805,Simon John Fairweather,M,18.0,175.0,71.0,Australia,AUS,1988 Summer,1988,Summer,Seoul,Archery,Archery Men's Individual,
8394,Miguel ngel Brzola,M,30.0,172.0,54.0,Argentina,ARG,2012 Summer,2012,Summer,London,Athletics,Athletics Men's Marathon,
79657,Vladimir Borisovich Mikheyev,M,19.0,179.0,64.0,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Men's 400 metres Freestyle,
74793,Carla Marchelli (-Minuzzo),F,24.0,,,Italy,ITA,1960 Winter,1960,Winter,Squaw Valley,Alpine Skiing,Alpine Skiing Women's Downhill,
43538,Eduardo Guelfand,M,21.0,188.0,88.0,Argentina,ARG,1968 Summer,1968,Summer,Mexico City,Hockey,Hockey Men's Hockey,
125939,Cyrille C. Verbrugge,M,33.0,,,Belgium,BEL,1900 Summer,1900,Summer,Paris,Fencing,"Fencing Men's Foil, Masters, Individual",
17734,Marvin Julian Campbell,M,31.0,173.0,73.0,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Men's Rings,
35279,Olga Fikotov-Connolly,F,24.0,180.0,80.0,Czechoslovakia,TCH,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Women's Discus Throw,Gold
12170,Dain J. Blanton,M,28.0,190.0,92.0,United States-1,USA,2000 Summer,2000,Summer,Sydney,Beach Volleyball,Beach Volleyball Men's Beach Volleyball,Gold
20185,Chen Fei,F,21.0,170.0,70.0,China,CHN,2012 Summer,2012,Summer,London,Judo,Judo Women's Middleweight,
11379,Wanda Bieler,F,20.0,160.0,52.0,Italy,ITA,1980 Winter,1980,Winter,Lake Placid,Alpine Skiing,Alpine Skiing Women's Giant Slalom,
22180,John Ashley Cockett,M,24.0,,,Great Britain,GBR,1952 Summer,1952,Summer,Helsinki,Hockey,Hockey Men's Hockey,Bronze
66965,Edward Lasquette,M,20.0,,,Philippines,PHI,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's Pole Vault,
94941,Demetrius Rashad Pinder,M,23.0,178.0,70.0,Bahamas,BAH,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 400 metres,
50491,Urka Hrovat,F,19.0,170.0,63.0,Slovenia,SLO,1994 Winter,1994,Winter,Lillehammer,Alpine Skiing,Alpine Skiing Women's Giant Slalom,
8411,Iurie Bacatov,M,20.0,190.0,85.0,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 200 metres Freestyle,
69109,Allar Levandi,M,22.0,180.0,74.0,Soviet Union,URS,1988 Winter,1988,Winter,Calgary,Nordic Combined,Nordic Combined Men's Individual,Bronze
22840,"Robert Herbert ""Bob"" Cook",M,22.0,,,Great Britain,GBR,1928 Summer,1928,Summer,Amsterdam,Wrestling,"Wrestling Men's Welterweight, Freestyle",
80263,Neno Mirchev,M,26.0,,,Bulgaria,BUL,1936 Summer,1936,Summer,Berlin,Gymnastics,Gymnastics Men's Floor Exercise,
96253,Uta Poreceanu-Schlandt,F,23.0,156.0,54.0,Romania,ROU,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Women's Team All-Around,Bronze
11663,Gustaf Malkolm Birch-Lindgren,M,39.0,,,Sweden,SWE,1932 Summer,1932,Summer,Los Angeles,Art Competitions,"Art Competitions Mixed Architecture, Unknown Event",
92338,Viktoriya Vladimirovna Pavlovich,F,26.0,175.0,60.0,Belarus,BLR,2004 Summer,2004,Summer,Athina,Table Tennis,Table Tennis Women's Singles,
88186,Mirjana Ognjenovi,F,26.0,172.0,67.0,Yugoslavia,YUG,1980 Summer,1980,Summer,Moskva,Handball,Handball Women's Handball,Silver
3472,Simon Ammann,M,20.0,171.0,55.0,Switzerland,SUI,2002 Winter,2002,Winter,Salt Lake City,Ski Jumping,"Ski Jumping Men's Large Hill, Individual",Gold
64051,Gerhard Krimbacher,M,31.0,172.0,72.0,Austria,AUT,1984 Summer,1984,Summer,Los Angeles,Shooting,"Shooting Men's Air Rifle, 10 metres",
21382,Nikolay Ivanovich Chuchalov,M,28.0,176.0,79.0,Soviet Union,URS,1960 Summer,1960,Summer,Roma,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",
41641,Rodrigo Gonzlez Sesma,M,20.0,190.0,83.0,Mexico,MEX,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 200 metres Freestyle,
135186,"Hubertus Balthazar ""Bart"" Zoet",M,21.0,176.0,77.0,Netherlands,NED,1964 Summer,1964,Summer,Tokyo,Cycling,Cycling Men's 100 kilometres Team Time Trial,Gold
117207,Graham Sykes,M,19.0,183.0,69.0,Great Britain,GBR,1956 Summer,1956,Summer,Melbourne,Swimming,Swimming Men's 100 metres Backstroke,
87002,Zara Georgia Northover,F,24.0,165.0,90.0,Jamaica,JAM,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Women's Shot Put,
68782,Roberto Antonio Len Richards Aguiar,M,18.0,183.0,78.0,Cuba,CUB,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Men's Horizontal Bar,
131006,Rudy Winkler,M,21.0,188.0,109.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Hammer Throw,
117009,Oleksandr Mykolaiovych Svitlychniy,M,23.0,164.0,60.0,Ukraine,UKR,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Parallel Bars,
98544,Anant Ram,M,31.0,,,India,IND,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Team All-Around,
33483,Howard Brownlow Eve,M,51.0,169.0,74.0,Pam,BER,1956 Summer,1956,Summer,Melbourne,Sailing,Sailing Mixed Three Person Keelboat,
46666,Patrick Hausding,M,19.0,180.0,77.0,Germany,GER,2008 Summer,2008,Summer,Beijing,Diving,Diving Men's Synchronized Platform,Silver
56161,Ju Yeong-Sam,M,22.0,165.0,63.0,South Korea,KOR,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Men's Rings,
45895,Janne Mikael Happonen,M,21.0,180.0,63.0,Finland,FIN,2006 Winter,2006,Winter,Torino,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",
7592,Bruno Banzer,M,25.0,173.0,65.0,Liechtenstein,LIE,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Men's Floor Exercise,
117714,Bilal Tabti,M,23.0,175.0,62.0,Algeria,ALG,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,"Athletics Men's 3,000 metres Steeplechase",
124986,Edmond Van Waes,M,23.0,,,Royal Club Nautique de Gand,BEL,1912 Summer,1912,Summer,Stockholm,Rowing,"Rowing Men's Coxed Fours, Outriggers",
89128,Jaime Oncins,M,22.0,196.0,80.0,Brazil,BRA,1992 Summer,1992,Summer,Barcelona,Tennis,Tennis Men's Doubles,
40535,Berthe Girardet (Imer-),F,67.0,,,France,FRA,1928 Summer,1928,Summer,Amsterdam,Art Competitions,"Art Competitions Mixed Sculpturing, Statues",
38292,Ellen May Gandy,F,20.0,169.0,62.0,Great Britain,GBR,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 100 metres Butterfly,
47318,Martin Heinze,M,21.0,172.0,73.0,Germany,GER,1960 Summer,1960,Summer,Roma,Wrestling,"Wrestling Men's Welterweight, Freestyle",
110445,Lennart Mascoll Silfverstolpe,M,23.0,,,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Tennis,"Tennis Men's Singles, Covered Courts",
53985,Willi Jaschek,M,28.0,169.0,67.0,West Germany,FRG,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Men's Pommelled Horse,
121969,Edward Frank Tritschler,M,19.0,,,United States,USA,1904 Summer,1904,Summer,St. Louis,Gymnastics,Gymnastics Men's Individual All-Around,
87537,Lindsay Nylund,M,22.0,172.0,63.0,Australia,AUS,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Men's Floor Exercise,
68223,Nathalie Lee Baw,F,15.0,150.0,55.0,Mauritius,MRI,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 100 metres Freestyle,
75108,Vanya Marinova (-Mikhaylova),F,17.0,165.0,62.0,Bulgaria,BUL,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Women's Individual All-Around,
129147,Max Weber,M,38.0,182.0,65.0,Germany,GER,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's 50 kilometres Walk,
31741,Kein Einaste,M,24.0,196.0,90.0,Estonia,EST,2010 Winter,2010,Winter,Vancouver,Cross Country Skiing,Cross Country Skiing Men's Sprint,
77040,Boris Aleksandrovich Mayorov,M,29.0,176.0,72.0,Soviet Union,URS,1968 Winter,1968,Winter,Grenoble,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
134046,ngel Zrraga Argelles,M,41.0,,,Mexico,MEX,1928 Summer,1928,Summer,Amsterdam,Art Competitions,"Art Competitions Mixed Painting, Paintings",
28932,Alastair Ivan Ladislaus Lucidus Evans,M,20.0,,,United States,USA,1900 Summer,1900,Summer,Paris,Fencing,"Fencing Men's epee, Individual",
22214,Acio Morrot Coelho,M,23.0,,,Brazil,BRA,1948 Summer,1948,Summer,London,Modern Pentathlon,Modern Pentathlon Men's Individual,
21273,"William David ""Billy"" Christian",M,22.0,176.0,80.0,United States,USA,1960 Winter,1960,Winter,Squaw Valley,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
49919,Yoshitaki Hori,M,22.0,162.0,60.0,Japan,JPN,1956 Winter,1956,Winter,Cortina d'Ampezzo,Speed Skating,Speed Skating Men's 500 metres,
29689,"Gregory ""Greg"" Douglas",M,18.0,191.0,82.0,Barbados,BAR,2008 Summer,2008,Summer,Beijing,Sailing,Sailing Men's One Person Dinghy,
17125,Denia Caballero Ponce,F,26.0,175.0,70.0,Cuba,CUB,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Discus Throw,Bronze
6899,Lowell Conrad Bailey,M,32.0,185.0,77.0,United States,USA,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Men's 10 kilometres Sprint,
61502,Laura Knight (Johnson-),F,70.0,,,Great Britain,GBR,1948 Summer,1948,Summer,London,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",
50287,Olaf Sigvart Hovdenak,M,20.0,,,Norway,NOR,1912 Summer,1912,Summer,Stockholm,Athletics,"Athletics Men's Cross-Country, Individual",
91214,Athina Papagianni,F,23.0,168.0,55.0,Greece,GRE,2004 Summer,2004,Summer,Athina,Athletics,Athletics Women's 20 kilometres Walk,
1422,Ahn Jin-Soo,M,24.0,178.0,70.0,South Korea,KOR,1998 Winter,1998,Winter,Nagano,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,
64845,Serhiy Volodymyrovych Kulish,M,23.0,176.0,64.0,Ukraine,UKR,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",
19975,Maxime Chataignier,M,21.0,165.0,65.0,France,FRA,2010 Winter,2010,Winter,Vancouver,Short Track Speed Skating,"Short Track Speed Skating Men's 1,500 metres",
92054,Magdolna Path,F,24.0,174.0,61.0,Hungary,HUN,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 100 metres Freestyle,
78100,Krisztina Medveczky,F,18.0,160.0,49.0,Hungary,HUN,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Women's Balance Beam,
40718,Andr Glatigny,M,21.0,,,France,FRA,1936 Summer,1936,Summer,Berlin,Athletics,"Athletics Men's 1,500 metres",
72653,"Charles William Lyon, Jr.",M,17.0,,,United States,USA,1932 Summer,1932,Summer,Los Angeles,Sailing,Sailing Mixed One Person Dinghy,
66287,"Raymond Charles ""Ray"" Land",M,26.0,,,Australia,AUS,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Men's 4 x 100 metres Relay,
88564,Georgina Esther Oladapo (-Day),F,29.0,167.0,63.0,Great Britain,GBR,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Women's 4 x 400 metres Relay,
12634,Zoltn Bod,M,31.0,186.0,83.0,Hungary,HUN,1988 Summer,1988,Summer,Seoul,Shooting,Shooting Mixed Trap,
60948,Antero Simo Tapani Kivel,M,24.0,181.0,82.5,Finland,FIN,1980 Winter,1980,Winter,Lake Placid,Ice Hockey,Ice Hockey Men's Ice Hockey,
135210,Yader Zoli,M,28.0,170.0,64.0,Italy,ITA,2004 Summer,2004,Summer,Athina,Cycling,"Cycling Men's Mountainbike, Cross-Country",
32417,Axel Olof Bertil Elofs,M,24.0,186.0,73.0,Sweden,SWE,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's Marathon,
132765,Yuliya Andreyevna Yefimova,F,20.0,178.0,64.0,Russia,RUS,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 200 metres Breaststroke,Bronze
76366,Eugenia Mateianu (-rngoiu),F,24.0,161.0,53.0,Romania,ROU,1960 Summer,1960,Summer,Roma,Fencing,"Fencing Women's Foil, Team",
130899,"Thomas ""Tommy"" Wilson",M,26.0,168.0,65.0,Great Britain,GBR,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Men's Horse Vault,
41659,Juan Vtorino Gonzlez Enrquez,M,24.0,180.0,78.0,Spain,ESP,1988 Summer,1988,Summer,Seoul,Judo,Judo Men's Half-Middleweight,
101070,Saulius Ritter,M,23.0,202.0,110.0,Lithuania,LTU,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Double Sculls,
72360,Klas Julius Lundstrm,M,23.0,180.0,72.0,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Athletics,"Athletics Men's 5,000 metres",
60922,Martin Kitel,M,22.0,180.0,71.0,Sweden,SWE,1988 Summer,1988,Summer,Seoul,Boxing,Boxing Men's Light-Middleweight,
111400,Auguste Sirot,M,,,,France,FRA,1948 Summer,1948,Summer,London,Gymnastics,Gymnastics Men's Team All-Around,
15317,Per Tomas Brolin (Eriksson-),M,22.0,178.0,75.0,Sweden,SWE,1992 Summer,1992,Summer,Barcelona,Football,Football Men's Football,
88634,Sam Joshua Oldham,M,19.0,168.0,62.0,Great Britain,GBR,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Men's Floor Exercise,
36745,Tomislav Franjkovi,M,25.0,,,Yugoslavia,YUG,1956 Summer,1956,Summer,Melbourne,Water Polo,Water Polo Men's Water Polo,Silver
135093,Jan Ziobro,M,22.0,173.0,60.0,Poland,POL,2014 Winter,2014,Winter,Sochi,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",
106749,"Pieter Otto ""Peter"" Schep",M,31.0,188.0,78.0,Netherlands,NED,2008 Summer,2008,Summer,Beijing,Cycling,Cycling Men's Points Race,
64416,Jerzy Andrzej Krua,M,24.0,176.0,70.0,Poland,POL,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Men's Pommelled Horse,
89888,Christina Oswald (-Fellner),F,32.0,172.0,73.0,Germany,GER,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey Women's Ice Hockey,
17920,Rafael Caizares Poey,M,22.0,180.0,82.0,Cuba,CUB,1972 Summer,1972,Summer,Munich,Basketball,Basketball Men's Basketball,Bronze
66623,Dmitry Moiseyevich Lapkes,M,32.0,181.0,79.0,Belarus,BLR,2008 Summer,2008,Summer,Beijing,Fencing,"Fencing Men's Sabre, Individual",
15691,Lisa Brggemann,F,19.0,157.0,48.0,Germany,GER,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Women's Uneven Bars,
77424,Conor McCullough,M,27.0,192.0,111.0,Ireland,IRL,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's Hammer Throw,
55141,Sven Sune Johanson,M,35.0,,,United States,USA,1960 Winter,1960,Winter,Squaw Valley,Cross Country Skiing,Cross Country Skiing Men's 30 kilometres,
45772,Lindy Merete Hansen,F,31.0,162.0,60.0,Norway,NOR,2000 Summer,2000,Summer,Sydney,Shooting,"Shooting Women's Air Rifle, 10 metres",
67415,Konstantinos Lazaros,M,,,,Omas Helliniki P. S.,GRE,1906 Summer,1906,Summer,Athina,Tug-Of-War,Tug-Of-War Men's Tug-Of-War,Silver
135293,Natko Zrni-Dim,M,23.0,175.0,80.0,Croatia,CRO,2010 Winter,2010,Winter,Vancouver,Alpine Skiing,Alpine Skiing Men's Downhill,
32790,Hubert Erang,M,29.0,171.0,68.0,Luxembourg,LUX,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Horse Vault,
133000,Yiu Cheuk-Yin,M,32.0,166.0,58.0,Chinese Taipei,TPE,1960 Summer,1960,Summer,Roma,Football,Football Men's Football,
11452,Daria Eva Bijak,F,22.0,158.0,56.0,Germany,GER,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Women's Team All-Around,
93875,Josef Petersen,M,66.0,,,Denmark,DEN,1948 Summer,1948,Summer,London,Art Competitions,"Art Competitions Mixed Literature, Epic Works",Silver
58638,Peter Kemp,M,,,,Great Britain,GBR,1900 Summer,1900,Summer,Paris,Swimming,Swimming Men's 200 metres Obstacle Course,Bronze
103743,Zdenk Rika,M,31.0,,,Czechoslovakia,TCH,1956 Summer,1956,Summer,Melbourne,Gymnastics,Gymnastics Men's Horizontal Bar,
54528,Jeong Gye-Seok,M,22.0,171.0,61.0,South Korea,KOR,1988 Summer,1988,Summer,Seoul,Hockey,Hockey Men's Hockey,
66883,Karl Gunnar Larsson,M,17.0,186.0,86.0,Sweden,SWE,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,
10020,Nicola Benedetti,M,22.0,198.0,78.0,Italy,ITA,2008 Summer,2008,Summer,Beijing,Modern Pentathlon,Modern Pentathlon Men's Individual,
9956,"Stylianos ""Stelios"" Benardis",M,,,,Greece,GRE,1924 Summer,1924,Summer,Paris,Athletics,Athletics Men's Decathlon,
49086,"Henri ""Rik"" Hoevenaers",M,22.0,,,Belgium,BEL,1924 Summer,1924,Summer,Paris,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Bronze
87546,Marcus Victor Jan Nyman,M,21.0,189.0,90.0,Sweden,SWE,2012 Summer,2012,Summer,London,Judo,Judo Men's Middleweight,
94984,Hlder Pinheiro,M,18.0,170.0,60.0,Portugal,POR,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Men's Horizontal Bar,
132233,Vita Mykolavna Yakymchuk,F,29.0,168.0,53.0,Ukraine,UKR,2010 Winter,2010,Winter,Vancouver,Cross Country Skiing,Cross Country Skiing Women's 15 km Skiathlon,
132709,Oksana Aleksandrovna Yatskaya,F,27.0,161.0,54.0,Kazakhstan,KAZ,2006 Winter,2006,Winter,Torino,Cross Country Skiing,Cross Country Skiing Women's 15 km Skiathlon,
135468,Fritz Zurbuchen,M,35.0,,,Switzerland,SUI,1956 Winter,1956,Winter,Cortina d'Ampezzo,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,
6423,Zisis Babanasis,M,27.0,184.0,72.0,Greece,GRE,1992 Summer,1992,Summer,Barcelona,Fencing,"Fencing Men's Sabre, Individual",
71340,Denisse Lpez Sing,F,15.0,155.0,54.0,Mexico,MEX,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Women's Horse Vault,
88274,Henrik Ohlmeyer,M,21.0,175.0,74.0,West Germany,FRG,1968 Winter,1968,Winter,Grenoble,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",
82994,Ronald Matthias Mulder,M,23.0,185.0,80.0,Netherlands,NED,2010 Winter,2010,Winter,Vancouver,Speed Skating,Speed Skating Men's 500 metres,
106986,Alois Schloder,M,28.0,183.0,80.0,West Germany,FRG,1976 Winter,1976,Winter,Innsbruck,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
44028,Chitra Bahadur Gurung,M,30.0,175.0,60.0,Nepal,NEP,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 50 metres Freestyle,
100554,Philip Wigham Richardson,M,47.0,,,Great Britain,GBR,1912 Summer,1912,Summer,Stockholm,Shooting,"Shooting Men's Military Rifle, Three Positions, 300 metres",
81954,Irene Jeanette Moreno (-Teninty),F,23.0,147.0,41.0,United States,USA,1976 Summer,1976,Summer,Montreal,Rowing,Rowing Women's Coxed Quadruple Sculls,
59825,Kim Chung-Tae,M,24.0,170.0,66.0,South Korea,KOR,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Men's Floor Exercise,
134398,Andrey Zeyts,M,29.0,178.0,69.0,Kazakhstan,KAZ,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,"Cycling Men's Road Race, Individual",
91906,Anna Pasiarov (-Gajancov),F,26.0,165.0,57.0,Czechoslovakia,TCH,1976 Winter,1976,Winter,Innsbruck,Cross Country Skiing,Cross Country Skiing Women's 10 kilometres,
17809,Vctor Hugo Campos,M,47.0,177.0,74.0,Bolivia,BOL,1984 Summer,1984,Summer,Los Angeles,Shooting,Shooting Mixed Trap,
72107,Michael Ludwig,M,27.0,177.0,77.0,Austria,AUT,2000 Summer,2000,Summer,Sydney,Fencing,"Fencing Men's Foil, Individual",
108374,Katja Seizinger (-Weber),F,19.0,171.0,64.0,Germany,GER,1992 Winter,1992,Winter,Albertville,Alpine Skiing,Alpine Skiing Women's Combined,
81292,Mehdi Monajati,M,26.0,172.0,68.0,Iran,IRI,1972 Summer,1972,Summer,Munich,Football,Football Men's Football,
50682,"Deborah ""Debbie"" Huband",F,27.0,173.0,61.0,Canada,CAN,1984 Summer,1984,Summer,Los Angeles,Basketball,Basketball Women's Basketball,
123864,Massimiliano Valcareggi,M,18.0,183.0,83.0,Greece,GRE,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Men's Giant Slalom,
119615,Jrgen Wolfgang Theuerkauff,M,30.0,180.0,72.0,Germany,GER,1964 Summer,1964,Summer,Tokyo,Fencing,"Fencing Men's Sabre, Individual",
103331,Christophe Ruer,M,23.0,173.0,69.0,France,FRA,1988 Summer,1988,Summer,Seoul,Modern Pentathlon,Modern Pentathlon Men's Individual,
101551,Jorge Flix Roche Silveira,M,22.0,153.0,63.0,Cuba,CUB,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Men's Rings,
108391,Natsue Seki,F,21.0,157.0,57.0,Japan,JPN,1988 Winter,1988,Winter,Calgary,Speed Skating,"Speed Skating Women's 3,000 metres",
44905,Jay William Hakkinen,M,20.0,183.0,75.0,United States,USA,1998 Winter,1998,Winter,Nagano,Biathlon,Biathlon Men's 10 kilometres Sprint,
92523,"Michelle ""Shelley"" Pearson",F,25.0,177.0,70.0,Bermuda,BER,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Single Sculls,
813,Edgar Holmes Adams,M,36.0,,,United States,USA,1904 Summer,1904,Summer,St. Louis,Swimming,Swimming Men's Plunge For Distance,Silver
133407,Junji Yuasa,M,27.0,172.0,64.0,Japan,JPN,1972 Summer,1972,Summer,Munich,Diving,Diving Men's Platform,
