ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
36412,"Ingrid Fst (Michaelis-, -Lehmann)",F,25.0,160.0,50.0,Germany,GER,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Women's Uneven Bars,
113044,Hartmut Sommer,M,34.0,173.0,80.0,East Germany,GDR,1968 Summer,1968,Summer,Mexico City,Shooting,"Shooting Mixed Small-Bore Rifle, Three Positions, 50 metres",
4177,Vladimir Mikhaylovich Andreyev,M,17.0,183.0,77.0,Soviet Union,URS,1976 Winter,1976,Winter,Innsbruck,Alpine Skiing,Alpine Skiing Men's Slalom,
15663,Melanie Bruce,F,20.0,162.0,53.0,Great Britain,GBR,1992 Winter,1992,Winter,Albertville,Figure Skating,Figure Skating Mixed Ice Dancing,
123400,Gerhard Urain,M,29.0,187.0,84.0,Austria,AUT,2002 Winter,2002,Winter,Salt Lake City,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,
114023,Franco Squillari,M,25.0,182.0,76.0,Argentina,ARG,2000 Summer,2000,Summer,Sydney,Tennis,Tennis Men's Singles,
120661,Mark James Todd,M,28.0,190.0,78.0,New Zealand,NZL,1984 Summer,1984,Summer,Los Angeles,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",
9749,Dailn Belmonte Torres,F,26.0,158.0,52.0,Cuba,CUB,2012 Summer,2012,Summer,London,Athletics,Athletics Women's Marathon,
15776,Andre Marguerite Blanche Brunet-Joly,F,30.0,165.0,,France,FRA,1932 Winter,1932,Winter,Lake Placid,Figure Skating,Figure Skating Mixed Pairs,Gold
12922,Zsuzsa Boksay,F,19.0,183.0,75.0,Hungary,HUN,1980 Summer,1980,Summer,Moskva,Basketball,Basketball Women's Basketball,
85467,"Erhard M. ""Butch"" Neumann",M,24.0,183.0,77.0,United States,USA,1956 Summer,1956,Summer,Melbourne,Cycling,"Cycling Men's Road Race, Team",
126611,Anthony N. Villanueva,M,19.0,165.0,57.0,Philippines,PHI,1964 Summer,1964,Summer,Tokyo,Boxing,Boxing Men's Featherweight,Silver
125955,Manuel Verde Rios,M,25.0,184.0,81.0,Mexico,MEX,1992 Summer,1992,Summer,Barcelona,Boxing,Boxing Men's Light-Heavyweight,
72257,Peter Lund,M,28.0,184.0,87.0,Great Britain-1,GBR,1984 Winter,1984,Winter,Sarajevo,Bobsleigh,Bobsleigh Men's Two,
54371,"Josua Frederik Isaias Ananias ""Freddy"" Jensen",M,22.0,,,Denmark,DEN,1948 Summer,1948,Summer,London,Gymnastics,Gymnastics Men's Team All-Around,
24674,Jorge Ferreira da Rocha,M,54.0,168.0,66.0,Brazil,BRA,2000 Summer,2000,Summer,Sydney,Equestrianism,"Equestrianism Mixed Dressage, Individual",
124528,"Adriana Francisca Johanna Maria ""Sjan"" van Dijk (-Huybrehts)",F,28.0,170.0,64.0,Netherlands,NED,1992 Summer,1992,Summer,Barcelona,Archery,Archery Women's Team,
114884,Ype Juurd Stelma,M,24.0,176.0,78.0,Netherlands,NED,1960 Summer,1960,Summer,Roma,Rowing,Rowing Men's Coxed Fours,
42267,Elka Graham (-Whalan),F,22.0,187.0,67.0,Australia,AUS,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 200 metres Freestyle,
111982,Vadym Rostyslavovych Slobodeniuk,M,23.0,185.0,77.0,Ukraine,UKR,2004 Summer,2004,Summer,Athina,Athletics,"Athletics Men's 3,000 metres Steeplechase",
124986,Edmond Van Waes,M,23.0,,,Royal Club Nautique de Gand,BEL,1912 Summer,1912,Summer,Stockholm,Rowing,"Rowing Men's Coxed Fours, Outriggers",
57601,Jnos Karlovits,M,28.0,,,Hungary,HUN,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's Pole Vault,
52671,Hanae Ito,F,27.0,173.0,61.0,Japan,JPN,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 200 metres Freestyle,
36271,Csilla Frin,F,23.0,166.0,53.0,Hungary,HUN,1992 Summer,1992,Summer,Barcelona,Badminton,Badminton Women's Singles,
63976,Paul William Krempel,M,28.0,,,United States,USA,1928 Summer,1928,Summer,Amsterdam,Gymnastics,Gymnastics Men's Rings,
87220,Danuta Krystyna Nowak-Stachow (-Wroska),F,26.0,159.0,56.0,Poland,POL,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Women's Uneven Bars,
29257,Oswaldo Igncio Domingues,M,19.0,,,Brazil,BRA,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Men's 100 metres,
19153,Bruno Cavelti,M,27.0,166.0,61.0,Switzerland,SUI,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Men's Individual All-Around,
15899,Colin John L. Bryce,M,27.0,188.0,,Great Britain-2,GBR,2002 Winter,2002,Winter,Salt Lake City,Bobsleigh,Bobsleigh Men's Two,
101262,Josp Robert Serra,M,25.0,,,Spain,ESP,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Coxed Eights,
128827,Birger Adolf Wasenius,M,24.0,,,Finland,FIN,1936 Winter,1936,Winter,Garmisch-Partenkirchen,Speed Skating,"Speed Skating Men's 1,500 metres",Bronze
29367,Dong Cheng,F,25.0,177.0,60.0,China,CHN,2012 Summer,2012,Summer,London,Boxing,Boxing Women's Lightweight,
112323,Kelly Jayne Smith,F,33.0,156.0,58.0,Great Britain,GBR,2012 Summer,2012,Summer,London,Football,Football Women's Football,
34366,"Jasna Fazli-Reed (-Lupulesku-, -Rather)",F,33.0,170.0,56.0,United States,USA,2004 Summer,2004,Summer,Athina,Table Tennis,Table Tennis Women's Singles,
64518,Wilhelm Kubica,M,20.0,168.0,60.0,Poland,POL,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Horse Vault,
23619,Sharon Cozzarin,F,35.0,170.0,56.0,Canada,CAN,1992 Summer,1992,Summer,Barcelona,Shooting,"Shooting Women's Air Pistol, 10 metres",
110415,Tomasz Wacaw Sikora,M,24.0,182.0,75.0,Poland,POL,1998 Winter,1998,Winter,Nagano,Biathlon,Biathlon Men's 20 kilometres,
58429,"Kipchoge Hezekieh ""Kip"" Keino",M,28.0,173.0,66.0,Kenya,KEN,1968 Summer,1968,Summer,Mexico City,Athletics,"Athletics Men's 10,000 metres",
104827,Vladimir Valeryevich Salnikov,M,16.0,181.0,74.0,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Swimming,"Swimming Men's 1,500 metres Freestyle",
64561,Jozef Kucej,M,23.0,181.0,72.0,Czechoslovakia,TCH,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 400 metres Hurdles,
93807,Alena Peterkov (-Pavlikov),F,31.0,167.0,53.0,Czechoslovakia,TCH,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Women's Marathon,
6182,Sotirios Axiotiades,M,,,,Lebanon,LIB,1984 Winter,1984,Winter,Sarajevo,Alpine Skiing,Alpine Skiing Men's Giant Slalom,
51668,Richard Igbeneghu (-Bango),M,24.0,174.0,91.0,Nigeria,NGR,1992 Summer,1992,Summer,Barcelona,Boxing,Boxing Men's Super-Heavyweight,Silver
112108,"Antoine Joseph Ghislain ""Tony"" Smet",M,30.0,,,Belgium,BEL,1900 Summer,1900,Summer,Paris,Fencing,"Fencing Men's epee, Individual",
11951,Ole Einar Bjrndalen,M,40.0,178.0,65.0,Norway,NOR,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Men's 10 kilometres Sprint,Gold
126848,Ingrid Louise Visser,F,19.0,,,Netherlands,NED,1996 Summer,1996,Summer,Atlanta,Volleyball,Volleyball Women's Volleyball,
95798,Anna-Liisa Pld,F,17.0,165.0,60.0,Estonia,EST,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 400 metres Individual Medley,
99659,Robert Reichel,M,26.0,178.0,83.0,Czech Republic,CZE,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
102245,Freddy Romano,M,31.0,178.0,70.0,Italy,ITA,1998 Winter,1998,Winter,Nagano,Freestyle Skiing,Freestyle Skiing Men's Aerials,
31995,Ahmed Khalil Ahmed El-Giddawi,M,,,,Egypt,EGY,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Floor Exercise,
9206,Karl-Heinz Becker,M,24.0,172.0,58.0,Germany,GER,1936 Summer,1936,Summer,Berlin,Athletics,"Athletics Men's 5,000 metres",
91277,Andrs Papp,M,19.0,184.0,72.0,Hungary,HUN,1980 Summer,1980,Summer,Moskva,Fencing,"Fencing Men's Foil, Team",
47627,Andrea Henkel (-Burke),F,24.0,159.0,49.0,Germany,GER,2002 Winter,2002,Winter,Salt Lake City,Biathlon,Biathlon Women's 10 kilometres Pursuit,
39667,Giulio Gerardi,M,23.0,,,Italy,ITA,1936 Winter,1936,Winter,Garmisch-Partenkirchen,Cross Country Skiing,Cross Country Skiing Men's 18 kilometres,
126619,Jos Antonio Villanueva Trinidad,M,25.0,175.0,76.0,Spain,ESP,2004 Summer,2004,Summer,Athina,Cycling,Cycling Men's Keirin,
119272,"Anthony ""Tony"" Terlazzo",M,21.0,,69.0,United States,USA,1932 Summer,1932,Summer,Los Angeles,Weightlifting,Weightlifting Men's Featherweight,Bronze
31987,Ashraf Mohamed El-Meligy El-Gharably,M,25.0,165.0,60.0,Egypt,EGY,2004 Summer,2004,Summer,Athina,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",
130212,Herbert Wiedermann,M,32.0,168.0,66.0,Austria,AUT,1960 Summer,1960,Summer,Roma,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",
84180,Marianna Nagy,F,17.0,164.0,60.0,Hungary,HUN,2002 Winter,2002,Winter,Salt Lake City,Short Track Speed Skating,Short Track Speed Skating Women's 500 metres,
18702,Paulo Carvalho Sattler,M,25.0,183.0,83.0,Uruguay,URU,1960 Summer,1960,Summer,Roma,Rowing,Rowing Men's Double Sculls,
58203,Yukari Kawasaki,F,27.0,172.0,62.0,Japan,JPN,2004 Summer,2004,Summer,Athina,Archery,Archery Women's Team,
66807,Jan Patuel Larsen (-Patuel),M,20.0,195.0,83.0,Denmark,DEN,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,
20022,Sylvain Chavanel Albira,M,33.0,181.0,70.0,France,FRA,2012 Summer,2012,Summer,London,Cycling,"Cycling Men's Road Race, Individual",
91562,Park Ki-Ho,M,23.0,170.0,58.0,South Korea,KOR,1988 Winter,1988,Winter,Calgary,Cross Country Skiing,Cross Country Skiing Men's 15 kilometres,
38455,Diego Javier Garavito Barragan,M,28.0,175.0,64.0,Colombia,COL,2000 Summer,2000,Summer,Sydney,Cycling,"Cycling Men's Mountainbike, Cross-Country",
129874,Brian Albert Wetheridge,M,19.0,155.0,57.0,Great Britain,GBR,1972 Summer,1972,Summer,Munich,Diving,Diving Men's Platform,
135031,Jrg Zimmermann,M,21.0,181.0,75.0,Switzerland,SUI,1964 Winter,1964,Winter,Innsbruck,Ice Hockey,Ice Hockey Men's Ice Hockey,
36114,Andrea Fondelli,M,22.0,190.0,96.0,Italy,ITA,2016 Summer,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Men's Water Polo,Bronze
82087,Vincenzo Mori,M,21.0,170.0,64.0,Italy,ITA,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Men's Rings,
24011,Maurits Bourgon Crucq,M,20.0,187.0,79.0,Netherlands,NED,1988 Summer,1988,Summer,Seoul,Hockey,Hockey Men's Hockey,Bronze
94587,Ricardo Piccinini Alburez,M,26.0,185.0,84.0,Guatemala,GUA,1976 Summer,1976,Summer,Montreal,Football,Football Men's Football,
27516,"Nicholas Charles ""Nick"" Dempsey",M,20.0,180.0,71.0,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Sailing,Sailing Men's Windsurfer,
130437,Johanna Freda Gertrude Wilhelmsen (Stelling-),F,23.0,181.0,74.0,United States,USA,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Women's Discus Throw,
86415,Nils Erik Nilsson,M,23.0,181.0,76.0,Sweden,SWE,1960 Winter,1960,Winter,Squaw Valley,Ice Hockey,Ice Hockey Men's Ice Hockey,
112436,Warwick B. Smith,M,34.0,172.0,78.0,Great Britain,GBR,2006 Winter,2006,Winter,Torino,Curling,Curling Men's Curling,
62768,Myriam Korfanty (-Borg),F,25.0,180.0,73.0,France,FRA,2004 Summer,2004,Summer,Athina,Handball,Handball Women's Handball,
10440,Franz Berger,M,22.0,187.0,95.0,Austria,AUT,1980 Summer,1980,Summer,Moskva,Judo,Judo Men's Open Class,
112925,Stephanie Camille Solis,F,24.0,,,Belize,BIZ,1996 Summer,1996,Summer,Atlanta,Cycling,"Cycling Women's Road Race, Individual",
7556,Delmar Harmood Banner,M,52.0,,,Great Britain,GBR,1948 Summer,1948,Summer,London,Art Competitions,"Art Competitions Mixed Painting, Graphic Arts",
51975,Im Nam-Gyun,M,21.0,182.0,68.0,South Korea,KOR,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 100 metres Freestyle,
75801,Manuel Martnez Llaneza,M,21.0,185.0,69.0,Spain,ESP,1960 Summer,1960,Summer,Roma,Fencing,"Fencing Men's epee, Individual",
127184,Aleksandr Volkov,M,19.0,185.0,67.0,Russia,RUS,1998 Winter,1998,Winter,Nagano,Ski Jumping,"Ski Jumping Men's Large Hill, Individual",
57426,Iva Karagiozova-Shkodreva,F,22.0,163.0,55.0,Bulgaria,BUL,1994 Winter,1994,Winter,Lillehammer,Biathlon,Biathlon Women's 7.5 kilometres Sprint,
21206,Karolina Chrapek,F,24.0,173.0,69.0,Poland,POL,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Women's Super G,
77900,Julianne Lyn McNamara (-Zeile),F,18.0,148.0,40.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Women's Team All-Around,Silver
130311,Bradley Marc Wiggins,M,28.0,190.0,82.0,Great Britain,GBR,2008 Summer,2008,Summer,Beijing,Cycling,"Cycling Men's Individual Pursuit, 4,000 metres",Gold
111310,Lucas Januario Sinoia,M,22.0,176.0,67.0,Mozambique,MOZ,1988 Summer,1988,Summer,Seoul,Boxing,Boxing Men's Welterweight,
101176,Enrico Rivolta,M,22.0,,,Italy,ITA,1928 Summer,1928,Summer,Amsterdam,Football,Football Men's Football,Bronze
100583,Marcela Fabiana Richezza,F,23.0,163.0,62.0,Argentina,ARG,1988 Summer,1988,Summer,Seoul,Hockey,Hockey Women's Hockey,
115617,"Josef Straka, Jr.",M,28.0,190.0,89.0,Czechoslovakia,TCH,1976 Summer,1976,Summer,Montreal,Rowing,Rowing Men's Double Sculls,
102479,Edgardo Roque,M,22.0,185.0,75.0,Philippines,PHI,1960 Summer,1960,Summer,Roma,Basketball,Basketball Men's Basketball,
123730,Kristina Vaculik,F,20.0,149.0,39.0,Canada,CAN,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Women's Horse Vault,
127334,Michael von Grnigen,M,28.0,177.0,80.0,Switzerland,SUI,1998 Winter,1998,Winter,Nagano,Alpine Skiing,Alpine Skiing Men's Giant Slalom,Bronze
23039,Burkhard Cordes,M,33.0,177.0,75.0,Brazil,BRA,1972 Summer,1972,Summer,Munich,Sailing,Sailing Mixed Two Person Heavyweight Dinghy,
103311,Eduardo Rueda Pedroza,M,27.0,167.0,56.0,Mexico,MEX,2000 Summer,2000,Summer,Sydney,Diving,Diving Men's Synchronized Springboard,
81459,Enrique Montano,M,23.0,,,Bolivia,BOL,1988 Winter,1988,Winter,Calgary,Alpine Skiing,Alpine Skiing Men's Slalom,
15359,Geoffrey Arthur George Brooke,M,28.0,,,Great Britain,GBR,1948 Summer,1948,Summer,London,Modern Pentathlon,Modern Pentathlon Men's Individual,
124641,"Daniel Frank ""Danny"" Van Haute",M,27.0,185.0,77.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Cycling,Cycling Men's Points Race,
67155,Germn Lujn Lauro,M,32.0,186.0,127.0,Argentina,ARG,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Shot Put,
95975,Herbert Polzhuber,M,26.0,183.0,85.0,Austria,AUT,1964 Summer,1964,Summer,Tokyo,Fencing,"Fencing Men's epee, Team",
3712,Dennis Dengs Andersen,M,26.0,175.0,70.0,Denmark,DEN,2004 Summer,2004,Summer,Athina,Sailing,Sailing Mixed Skiff,
44513,Gary Haberl,M,23.0,172.0,67.0,Australia,AUS,1988 Summer,1988,Summer,Seoul,Table Tennis,Table Tennis Men's Singles,
96387,Vasek Pospisil,M,26.0,194.0,87.0,Canada,CAN,2016 Summer,2016,Summer,Rio de Janeiro,Tennis,Tennis Men's Doubles,
103020,Silvia Rovira Planas,F,28.0,168.0,50.0,Spain,ESP,1996 Summer,1996,Summer,Atlanta,Cycling,"Cycling Women's Mountainbike, Cross-Country",
110622,John O'Connell Siman,M,31.0,198.0,91.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Water Polo,Water Polo Men's Water Polo,Silver
120417,Valeri Timoxin,M,29.0,182.0,87.0,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Shooting,Shooting Mixed Skeet,
40673,Martina Glagow-Beck,F,26.0,158.0,48.0,Germany,GER,2006 Winter,2006,Winter,Torino,Biathlon,Biathlon Women's 12.5 kilometres Mass Start,
37593,Nicolae Fulgeanu,M,25.0,,,Romania,ROU,1996 Summer,1996,Summer,Atlanta,Water Polo,Water Polo Men's Water Polo,
41871,Ingrid Carina Grlin (-Morland),F,28.0,163.0,51.0,Sweden,SWE,1992 Winter,1992,Winter,Albertville,Cross Country Skiing,Cross Country Skiing Women's 5/10 kilometres Pursuit,
78972,Sayed Mersal,M,27.0,,,Egypt,EGY,1964 Summer,1964,Summer,Tokyo,Boxing,Boxing Men's Light-Heavyweight,
76825,Brian Martin Maunsell,M,27.0,166.0,63.0,New Zealand,NZL,1964 Summer,1964,Summer,Tokyo,Boxing,Boxing Men's Light-Welterweight,
107316,"Henri Carel Willem ""Hans"" Schnitger",M,20.0,,,Netherlands,NED,1936 Summer,1936,Summer,Berlin,Hockey,Hockey Men's Hockey,Bronze
33764,Bernhard Fahner,M,24.0,179.0,69.0,Switzerland,SUI,1988 Winter,1988,Winter,Calgary,Alpine Skiing,Alpine Skiing Men's Combined,
95277,Joanna Aleksandra Piwowarska,F,24.0,172.0,56.0,Poland,POL,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Women's Pole Vault,
91464,Park Chil-Seong,M,22.0,173.0,67.0,South Korea,KOR,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 20 kilometres Walk,
19050,Sarah Louise Catherwood (-Jackson),F,16.0,177.0,,New Zealand,NZL,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,
28680,Jerry Dino,M,23.0,157.0,58.0,Philippines,PHI,1988 Summer,1988,Summer,Seoul,Judo,Judo Men's Extra-Lightweight,
106062,Tae Satoya,F,21.0,166.0,55.0,Japan,JPN,1998 Winter,1998,Winter,Nagano,Freestyle Skiing,Freestyle Skiing Women's Moguls,Gold
63217,Manolis Kotoulas,M,26.0,178.0,70.0,Greece,GRE,2004 Summer,2004,Summer,Athina,Cycling,"Cycling Men's Mountainbike, Cross-Country",
61459,"William Joseph ""Bill"" Knecht",M,34.0,183.0,86.0,United States,USA,1964 Summer,1964,Summer,Tokyo,Rowing,Rowing Men's Coxed Eights,Gold
61604,Knud Niels Arnold Knudsen,M,23.0,,,Denmark,DEN,1928 Summer,1928,Summer,Amsterdam,Art Competitions,"Art Competitions Mixed Architecture, Designs For Town Planning",
58264,Sergey Nikolayevich Kazakov,M,28.0,168.0,48.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Boxing,Boxing Men's Light-Flyweight,Bronze
133101,Zdravka Yordanova,F,29.0,168.0,62.0,Bulgaria,BUL,1980 Summer,1980,Summer,Moskva,Rowing,Rowing Women's Double Sculls,
6615,Ronald Backus,M,34.0,,,Bluebottle,GBR,1956 Summer,1956,Summer,Melbourne,Sailing,Sailing Mixed Three Person Keelboat,Bronze
46077,"Kenneth ""Ken"" Harman",M,40.0,152.0,73.0,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Shooting,Shooting Mixed Skeet,
36515,Gabriel Fourmigue,M,24.0,184.0,90.0,France-1,FRA,1992 Winter,1992,Winter,Albertville,Bobsleigh,Bobsleigh Men's Four,
91091,Marcia Anne Pankratz,F,23.0,167.0,59.0,United States,USA,1988 Summer,1988,Summer,Seoul,Hockey,Hockey Women's Hockey,
30471,Guy Carol Dugdale,M,30.0,,,Great Britain,GBR,1936 Winter,1936,Winter,Garmisch-Partenkirchen,Bobsleigh,Bobsleigh Men's Four,Bronze
4509,John Roslyn Anthony,M,39.0,183.0,77.0,Great Britain,GBR,1972 Summer,1972,Summer,Munich,Shooting,"Shooting Mixed Running Target, 50 metres",
84654,Frans Reinhold Nssling,M,39.0,,,Finland,FIN,1908 Summer,1908,Summer,London,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres, Team",
109545,Shen Pingan,M,22.0,182.0,73.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",
31463,Bonifacio Edu N'Dong,M,27.0,,,Equatorial Guinea,GEQ,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 4 x 100 metres Relay,
46438,Seiko Hashimoto (-Ishizaki),F,31.0,156.0,58.0,Japan,JPN,1996 Summer,1996,Summer,Atlanta,Cycling,Cycling Women's Points Race,
116801,Daichi Suzuki,M,21.0,180.0,68.0,Japan,JPN,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 200 metres Backstroke,
72347,Jens Mikael Lundqvist,M,28.0,181.0,82.0,Sweden,SWE,2008 Summer,2008,Summer,Beijing,Table Tennis,Table Tennis Men's Team,
25584,Adolf Karl Oskar Davids,M,44.0,,,Germany,GER,1912 Summer,1912,Summer,Stockholm,Fencing,"Fencing Men's Foil, Individual",
121459,Thodule Toulotte,M,21.0,169.0,62.0,France,FRA,1972 Summer,1972,Summer,Munich,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",
39451,Necmi Genalp,M,28.0,179.0,82.0,Turkey,TUR,1988 Summer,1988,Summer,Seoul,Wrestling,"Wrestling Men's Middleweight, Freestyle",Silver
110553,Rosa Mara Silva Berrutti,F,15.0,162.0,57.0,Uruguay,URU,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 100 metres Breaststroke,
33638,Fabiana Marcelino Claudino,F,23.0,193.0,76.0,Brazil,BRA,2008 Summer,2008,Summer,Beijing,Volleyball,Volleyball Women's Volleyball,Gold
62133,Claudia Anne Kolb,F,14.0,170.0,61.0,United States,USA,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Women's 200 metres Breaststroke,Silver
85812,Freida Nicholls-Davy,F,22.0,167.0,61.0,Barbados,BAR,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's 100 metres,
117369,Andrzej Szajna,M,26.0,164.0,56.0,Poland,POL,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Men's Pommelled Horse,
122191,"Kakhabar ""Kakha"" Tsakadze",M,29.0,173.0,70.0,Georgia,GEO,1998 Winter,1998,Winter,Nagano,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",
117661,Pawe Szymczak,M,17.0,190.0,71.0,Poland,POL,1996 Summer,1996,Summer,Atlanta,Archery,Archery Men's Individual,
18376,Claude Carmona,M,24.0,172.0,64.0,France,FRA,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Men's Team All-Around,
14476,Julia Helen Bracewell,F,28.0,155.0,54.0,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Fencing,"Fencing Women's Foil, Individual",
33093,Susumu Esashika,M,34.0,168.0,71.0,Japan-1,JPN,1972 Winter,1972,Winter,Sapporo,Bobsleigh,Bobsleigh Men's Four,
11074,Alessandro Bettoni Cazzago,M,55.0,,,Italy,ITA,1948 Summer,1948,Summer,London,Equestrianism,"Equestrianism Men's Jumping, Team",
86897,Bert-Ola Nordlander,M,25.0,181.0,80.0,Sweden,SWE,1964 Winter,1964,Winter,Innsbruck,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
61938,Gogi Murmanovich Koguashvili,M,22.0,180.0,96.0,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",
77690,"Donald Ward ""Don"" McKenzie, Jr.",M,21.0,186.0,80.0,United States,USA,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Men's 100 metres Breaststroke,Gold
78779,Menso Johannes Menso,M,21.0,,,Netherlands,NED,1924 Summer,1924,Summer,Paris,Athletics,Athletics Men's 800 metres,
133523,Larisa Yurkiw,F,25.0,171.0,70.0,Canada,CAN,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Women's Downhill,
100435,Alberto Ricchetti,M,31.0,186.0,88.0,Italy,ITA,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",
125334,"Michael Andrew ""Mick"" Varley",M,24.0,174.0,67.0,Great Britain,GBR,1964 Summer,1964,Summer,Tokyo,Boxing,Boxing Men's Welterweight,
121318,Berger (Birger) Torrissen (Trrissen),M,34.0,171.0,69.0,United States,USA,1936 Winter,1936,Winter,Garmisch-Partenkirchen,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,
104953,Sayed Samat,M,22.0,,,Malaysia,MAS,1972 Summer,1972,Summer,Munich,Hockey,Hockey Men's Hockey,
116505,Sun Yang,M,24.0,198.0,89.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 200 metres Freestyle,Gold
105055,Heather Barbara Samuel,F,26.0,163.0,61.0,Antigua and Barbuda,ANT,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Women's 4 x 100 metres Relay,
35909,Jess Flores Alba,M,23.0,,,Mexico,MEX,1936 Summer,1936,Summer,Berlin,Diving,Diving Men's Platform,
78239,Simone Meier (-Duarte),F,26.0,172.0,48.0,Switzerland,SUI,1992 Summer,1992,Summer,Barcelona,Athletics,"Athletics Women's 1,500 metres",
49576,Eileen Hannah Holt Vogt,F,,,,Argentina,ARG,1948 Summer,1948,Summer,London,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,
123689,Jesse Vnnen,M,26.0,195.0,90.0,Finland,FIN,2010 Winter,2010,Winter,Vancouver,Cross Country Skiing,Cross Country Skiing Men's Sprint,
26880,Rajmond Debevec,M,45.0,182.0,72.0,Slovenia,SLO,2008 Summer,2008,Summer,Beijing,Shooting,"Shooting Men's Air Rifle, 10 metres",
26495,Teun Floris de Nooijer,M,24.0,184.0,79.0,Netherlands,NED,2000 Summer,2000,Summer,Sydney,Hockey,Hockey Men's Hockey,Gold
80946,Asgari Mohammadian,M,29.0,170.0,57.0,Iran,IRI,1992 Summer,1992,Summer,Barcelona,Wrestling,"Wrestling Men's Featherweight, Freestyle",Silver
17854,Kirkor Canbazyan,M,24.0,,,Turkey,TUR,1936 Summer,1936,Summer,Berlin,Cycling,"Cycling Men's Road Race, Individual",
32920,rika Cristiano dos Santos,F,20.0,172.0,55.0,Brazil,BRA,2008 Summer,2008,Summer,Beijing,Football,Football Women's Football,Silver
2092,Abdul Atif Seif Al-Qahtani,M,26.0,172.0,70.0,Saudi Arabia,KSA,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's Javelin Throw,
